Date,Hour,Interval,Pr_WestHub,Pr_Lasso,MWh-PI,MWh-ERCOTRevMt,Scheduled,DST Flag
2/13/2020,1,3,10.33,8.04,0,0,0.00000,
2/13/2020,1,4,10.28,7.99,0,0,0.00000,
2/13/2020,2,1,10.14,7.94,0,0,0.00000,
2/13/2020,2,2,10,7.8,0,0,0.00000,
2/13/2020,2,3,10.08,7.89,0,0,0.00000,
2/13/2020,2,4,10.1,8.1,0,0,0.00000,
2/13/2020,3,1,10.2,8.12,0,0,0.00000,
2/13/2020,3,2,10.94,9.79,0,0,0.00000,
2/13/2020,3,3,12.18,12.19,0,0,0.00000,
2/13/2020,3,4,12.15,12.19,0,0,0.00000,
2/13/2020,4,1,12.09,12.13,0,0,0.00000,
2/13/2020,4,2,12.03,12.15,0,0,0.00000,
2/13/2020,4,3,12.18,12.39,0,0,0.00000,
2/13/2020,4,4,12.24,12.45,0,0,0.00000,
2/13/2020,5,1,12.19,12.39,0,0,0.00000,
2/13/2020,5,2,12.28,12.49,0,0,0.00000,
2/13/2020,5,3,12.25,12.46,0,0,0.00000,
2/13/2020,5,4,11.79,11.89,0,0,0.00000,
2/13/2020,6,1,11.74,11.8,0,0,0.00000,
2/13/2020,6,2,12.21,12.21,0,0,0.00000,
2/13/2020,6,3,12.36,12.35,0,0,0.00000,
2/13/2020,6,4,13.63,13.64,0,0,0.00000,
2/13/2020,7,1,14.95,15.09,0,0,0.00000,
2/13/2020,7,2,15.67,15.79,0,0,0.00000,
2/13/2020,7,3,17.61,17.8,0,0,0.00000,
2/13/2020,7,4,18.55,18.67,0,0,0.00000,
2/13/2020,8,1,18.1,18.21,0,0,0.22500,
2/13/2020,8,2,18.12,18.16,0,0,0.22500,
2/13/2020,8,3,17.84,17.9,0.006,0.0064,0.22500,
2/13/2020,8,4,17.55,17.5,0.26175,0.27608,0.30000,
2/13/2020,9,1,17.85,17.8,1.56925,1.63265,1.60000,
2/13/2020,9,2,17.8,17.74,3.488,3.55785,3.60000,
2/13/2020,9,3,17.36,17.25,5.7445,5.81539,5.80000,
2/13/2020,9,4,17.72,17.6,7.7335,7.78848,7.80000,
2/13/2020,10,1,17.91,17.79,9.55225,9.59996,9.60000,
2/13/2020,10,2,17.84,-26.49,10.6565,10.64192,10.70000,
2/13/2020,10,3,17.88,-49.99,10.56275,10.52164,10.50000,
2/13/2020,10,4,18.61,-5.52,11.564,11.61258,11.60000,
2/13/2020,11,1,19.25,-3.79,11.01275,10.95349,11.00000,
2/13/2020,11,2,19.64,19.64,10.90775,10.89929,10.90000,
2/13/2020,11,3,19.89,19.89,10.7525,10.76922,10.80000,
2/13/2020,11,4,19.93,-3.49,11.419,11.38529,11.40000,
2/13/2020,12,1,21.13,-2.55,10.22175,10.14181,10.20000,
2/13/2020,12,2,20.37,20.29,8.21375,8.22263,8.20000,
2/13/2020,12,3,19.6,19.6,10.48175,10.50216,10.50000,
2/13/2020,12,4,19.58,-2.9,11.0965,11.03041,11.10000,
2/13/2020,13,1,19.55,-4.43,11.02,11.04373,11.10000,
2/13/2020,13,2,19.19,-3.74,10.971,10.85157,10.90000,
2/13/2020,13,3,19.14,19.14,10.5885,10.67738,10.70000,
2/13/2020,13,4,19.02,19.02,10.6295,10.63051,10.60000,
2/13/2020,14,1,18.95,18.95,11.107,11.07802,11.10000,
2/13/2020,14,2,18.42,18.42,11.0145,10.99552,11.00000,
2/13/2020,14,3,18,18,11.02575,11.0079,11.00000,
2/13/2020,14,4,17.72,17.72,11.20325,11.2052,11.20000,
2/13/2020,15,1,17.43,17.43,11.0665,11.03421,11.10000,
2/13/2020,15,2,17.32,17.32,11.291,11.27344,11.30000,
2/13/2020,15,3,17.17,17.17,11.37725,11.35896,11.40000,
2/13/2020,15,4,16.57,16.57,11.4565,11.43804,11.50000,
2/13/2020,16,1,15.75,15.75,11.535,11.51518,11.50000,
2/13/2020,16,2,15.09,15.09,11.6785,11.6633,11.70000,
2/13/2020,16,3,15.28,15.28,11.77925,11.75838,11.80000,
2/13/2020,16,4,15.12,15.12,11.8145,11.79146,11.80000,
2/13/2020,17,1,14.73,14.73,11.8275,11.80504,11.80000,
2/13/2020,17,2,14.78,14.78,11.79825,11.77015,11.80000,
2/13/2020,17,3,14.77,14.77,11.68125,11.65138,11.70000,
2/13/2020,17,4,15.29,15.29,10.829,10.74004,10.80000,
2/13/2020,18,1,15.37,15.37,9.24175,9.14742,9.20000,
2/13/2020,18,2,16.73,16.73,7.409,7.31241,7.30000,
2/13/2020,18,3,17.04,17.04,5.45575,5.36014,5.40000,
2/13/2020,18,4,17.54,21.93,3.47425,3.38255,3.40000,
2/13/2020,19,1,16.39,104.9,1.54425,1.44247,1.50000,
2/13/2020,19,2,15.11,301.49,0.175,0.16233,0.20000,
2/13/2020,19,3,13.33,365.76,0.01775,0.01135,0.62500,
2/13/2020,19,4,12.38,361.98,0,0,0.62500,
2/13/2020,20,1,15.58,141.08,0,0,0.00000,
2/13/2020,20,2,17.3,28.66,0,0,0.00000,
2/13/2020,20,3,17.2,17.2,0,0,0.00000,
2/13/2020,20,4,17.23,17.23,0,0,0.00000,
2/13/2020,21,1,16.98,16.98,0,0,0.00000,
2/13/2020,21,2,17.54,17.94,0,0,0.00000,
2/13/2020,21,3,17.57,18.18,0,0,0.00000,
2/13/2020,21,4,17.23,17.54,0,0,0.00000,
2/13/2020,22,1,17.72,18.15,0,0,0.00000,
2/13/2020,22,2,17.63,18.03,0,0,0.00000,
2/13/2020,22,3,18.02,18.63,0,0,0.00000,
2/13/2020,22,4,17.89,18.59,0,0,0.00000,
2/13/2020,23,1,18.31,19.03,0,0,0.00000,
2/13/2020,23,2,18.47,19.18,0,0,0.00000,
2/13/2020,23,3,18.26,18.98,0,0,0.00000,
2/13/2020,23,4,18.07,18.78,0,0,0.00000,
2/13/2020,24,1,17.73,18.43,0,0,0.00000,
2/13/2020,24,2,18.22,18.93,0,0,0.00000,
2/13/2020,24,3,17.55,18.03,0,0,0.00000,
2/13/2020,24,4,16.96,17.02,0,0,0.00000,
2/14/2020,1,1,17.19,17.19,0,0,0.00000,
2/14/2020,1,2,17.18,17.03,0,0,0.00000,
2/14/2020,1,3,17.57,17.73,0,0,0.00000,
2/14/2020,1,4,17.85,18.12,0,0,0.00000,
2/14/2020,2,1,18.08,18.5,0,0,0.00000,
2/14/2020,2,2,18.11,18.39,0,0,0.00000,
2/14/2020,2,3,18.06,18.33,0,0,0.00000,
2/14/2020,2,4,18.25,18.66,0,0,0.00000,
2/14/2020,3,1,18.15,18.43,0,0,0.00000,
2/14/2020,3,2,18.51,18.79,0,0,0.00000,
2/14/2020,3,3,18.64,18.94,0,0,0.00000,
2/14/2020,3,4,19.19,19.46,0,0,0.00000,
2/14/2020,4,1,19.31,19.56,0,0,0.00000,
2/14/2020,4,2,19.3,19.54,0,0,0.00000,
2/14/2020,4,3,19.63,19.87,0,0,0.00000,
2/14/2020,4,4,19.36,19.63,0,0,0.00000,
2/14/2020,5,1,19.39,19.68,0,0,0.00000,
2/14/2020,5,2,19.38,19.66,0,0,0.00000,
2/14/2020,5,3,20.4,20.69,0,0,0.00000,
2/14/2020,5,4,19.59,19.87,0,0,0.00000,
2/14/2020,6,1,21.01,21.29,0,0,0.00000,
2/14/2020,6,2,26.03,26.34,0,0,0.00000,
2/14/2020,6,3,44.99,101.1,0,0,0.00000,
2/14/2020,6,4,35.73,175.74,0,0,0.00000,
2/14/2020,7,1,47.41,278.16,0,0,0.00000,
2/14/2020,7,2,74.33,368.88,0,0,0.00000,
2/14/2020,7,3,195.68,313.07,0,0,0.00000,
2/14/2020,7,4,914.45,1052.45,0,0,0.00000,
2/14/2020,8,1,137.11,137.59,0,0,0.17500,
2/14/2020,8,2,31.5,31.78,0,0,0.17500,
2/14/2020,8,3,29.17,84.44,0.03475,0.03988,0.17500,
2/14/2020,8,4,99.74,265.4,0.29075,0.32145,0.30000,
2/14/2020,9,1,106.66,358.3,1.687,1.78059,1.80000,
2/14/2020,9,2,41.28,53.54,3.508,3.60025,3.60000,
2/14/2020,9,3,39.64,49,5.0945,5.19377,5.20000,
2/14/2020,9,4,33.89,-48.46,5.909,5.87604,5.90000,
2/14/2020,10,1,62.81,-49.95,6.01325,5.96559,6.00000,
2/14/2020,10,2,37.81,-49.98,5.29925,5.32082,5.30000,
2/14/2020,10,3,29.22,-50,5.89125,5.90536,5.90000,
2/14/2020,10,4,26.68,-50,6.0405,6.03861,6.00000,
2/14/2020,11,1,25.17,-50,6.103,6.11651,6.10000,
2/14/2020,11,2,22.57,-50,6.394,6.38753,6.40000,
2/14/2020,11,3,23.12,-49.99,6.512,6.51255,6.50000,
2/14/2020,11,4,23.5,-49.99,6.7185,6.72109,6.70000,
2/14/2020,12,1,23.25,-49.99,6.8765,6.88517,6.90000,
2/14/2020,12,2,22.89,-49.99,7.24425,7.26092,7.30000,
2/14/2020,12,3,19.82,-49.99,7.49175,7.48139,7.50000,
2/14/2020,12,4,19.05,-49.99,7.7625,7.77682,7.80000,
2/14/2020,13,1,21.61,-49.99,8.10175,8.11148,8.10000,
2/14/2020,13,2,19.84,-49.99,8.61875,8.63945,8.60000,
2/14/2020,13,3,19,-49.99,8.95275,8.94536,9.00000,
2/14/2020,13,4,18,-49.99,9.20875,9.21659,9.20000,
2/14/2020,14,1,18.33,-49.99,9.3445,9.34716,9.40000,
2/14/2020,14,2,17.72,-49.99,9.74025,9.73972,9.70000,
2/14/2020,14,3,17.48,-49.99,9.96025,9.95655,10.00000,
2/14/2020,14,4,16.48,-28.12,10.0575,10.04233,10.10000,
2/14/2020,15,1,17.19,-49.99,10.138,10.13422,10.10000,
2/14/2020,15,2,16.66,-49.99,10.45625,10.43901,10.50000,
2/14/2020,15,3,16.09,-28.33,10.918,10.89694,10.90000,
2/14/2020,15,4,15.97,-49.99,10.1115,10.07828,10.10000,
2/14/2020,16,1,14.41,-49.99,10.005,9.9789,10.00000,
2/14/2020,16,2,13.75,-49.99,9.5285,9.48676,9.50000,
2/14/2020,16,3,12.81,-49.99,9.096,9.06624,9.10000,
2/14/2020,16,4,12.3,-49.99,8.88125,8.88076,8.90000,
2/14/2020,17,1,11.39,-49.99,8.72825,8.66517,8.70000,
2/14/2020,17,2,10.87,-49.99,8.0695,8.06526,8.10000,
2/14/2020,17,3,10.71,-49.99,8.13375,8.11983,8.10000,
2/14/2020,17,4,11.11,-49.99,7.89325,7.87055,7.90000,
2/14/2020,18,1,11.24,-12.04,8.99075,9.02334,9.00000,
2/14/2020,18,2,11.87,9.34,7.4115,7.30208,7.30000,
2/14/2020,18,3,13.02,10.5,5.0595,4.96073,5.00000,
2/14/2020,18,4,13.9,11.45,3.72825,3.64488,3.70000,
2/14/2020,19,1,16.04,14.83,1.75275,1.63625,1.70000,
2/14/2020,19,2,18.36,18.36,0.20375,0.18726,0.20000,
2/14/2020,19,3,17.8,17.8,0.01575,0.00937,0.32500,
2/14/2020,19,4,17.42,17.13,0,0,0.32500,
2/14/2020,20,1,14.38,11.97,0,0,0.00000,
2/14/2020,20,2,13.99,11.49,0,0,0.00000,
2/14/2020,20,3,12.62,10.11,0,0,0.00000,
2/14/2020,20,4,10.58,8.38,0,0,0.00000,
2/14/2020,21,1,8.14,6.44,0,0,0.00000,
2/14/2020,21,2,6.35,4.96,0,0,0.00000,
2/14/2020,21,3,4.12,3.14,0,0,0.00000,
2/14/2020,21,4,2.49,1.32,0,0,0.00000,
2/14/2020,22,1,1.61,0.29,0,0,0.00000,
2/14/2020,22,2,1.22,-0.2,0,0,0.00000,
2/14/2020,22,3,0.92,-0.36,0,0,0.00000,
2/14/2020,22,4,0.96,0.11,0,0,0.00000,
2/14/2020,23,1,0.55,0.3,0,0,0.00000,
2/14/2020,23,2,0.51,0.82,0,0,0.00000,
2/14/2020,23,3,0.28,0.53,0,0,0.00000,
2/14/2020,23,4,-0.21,-0.33,0,0,0.00000,
2/14/2020,24,1,0.06,-0.41,0,0,0.00000,
2/14/2020,24,2,0.03,-0.51,0,0,0.00000,
2/14/2020,24,3,-0.07,-0.55,0,0,0.00000,
2/14/2020,24,4,-0.04,-0.5,0,0,0.00000,
2/15/2020,1,1,-0.05,-0.33,0,0,0.00000,
2/15/2020,1,2,0.22,-0.44,0,0,0.00000,
2/15/2020,1,3,0.18,-0.44,0,0,0.00000,
2/15/2020,1,4,0.57,-0.26,0,0,0.00000,
2/15/2020,2,1,0.64,-0.29,0,0,0.00000,
2/15/2020,2,2,0.88,0.03,0,0,0.00000,
2/15/2020,2,3,0.69,0.01,0,0,0.00000,
2/15/2020,2,4,0.64,0.02,0,0,0.00000,
2/15/2020,3,1,0.91,0.38,0,0,0.00000,
2/15/2020,3,2,0.89,0.2,0,0,0.00000,
2/15/2020,3,3,1.28,0.47,0,0,0.00000,
2/15/2020,3,4,1.31,0.54,0,0,0.00000,
2/15/2020,4,1,1.35,0.46,0,0,0.00000,
2/15/2020,4,2,1.31,0.53,0,0,0.00000,
2/15/2020,4,3,0.9,0.47,0,0,0.00000,
2/15/2020,4,4,1.32,0.19,0,0,0.00000,
2/15/2020,5,1,1.4,0.24,0,0,0.00000,
2/15/2020,5,2,0.71,-0.04,0,0,0.00000,
2/15/2020,5,3,-0.01,-0.67,0,0,0.00000,
2/15/2020,5,4,0.21,-0.47,0,0,0.00000,
2/15/2020,6,1,1,0.01,0,0,0.00000,
2/15/2020,6,2,1.34,0.37,0,0,0.00000,
2/15/2020,6,3,1.54,0.82,0,0,0.00000,
2/15/2020,6,4,1.68,0.97,0,0,0.00000,
2/15/2020,7,1,1.17,-7.55,0,0,0.00000,
2/15/2020,7,2,1.1,200.73,0,0,0.00000,
2/15/2020,7,3,1.81,8.66,0,0,0.00000,
2/15/2020,7,4,1.95,-2.78,0,0,0.00000,
2/15/2020,8,1,1.84,-2.79,0,0,0.20000,
2/15/2020,8,2,2.02,-2.31,0,0,0.20000,
2/15/2020,8,3,2.94,-2.08,0.0195,0.0243,0.20000,
2/15/2020,8,4,2.55,-2,0.19075,0.19939,0.20000,
2/15/2020,9,1,3.21,-2.01,1.607,1.72686,1.70000,
2/15/2020,9,2,2.94,-2.21,3.668,3.78595,3.70000,
2/15/2020,9,3,4.77,-0.86,4.89975,4.80509,4.80000,
2/15/2020,9,4,5.75,-0.1,6.4685,6.69642,6.60000,
2/15/2020,10,1,7.11,1.07,8.6905,8.80591,8.80000,
2/15/2020,10,2,6.66,0.76,11.18275,11.22277,11.20000,
2/15/2020,10,3,6.13,1.11,11.60475,11.57909,11.60000,
2/15/2020,10,4,5.67,-8.13,11.5675,11.54411,11.60000,
2/15/2020,11,1,5.92,-21.49,11.53,11.45212,11.50000,
2/15/2020,11,2,8.51,-48.46,10.46425,10.43823,10.50000,
2/15/2020,11,3,7.42,-12.76,9.92075,9.91096,9.90000,
2/15/2020,11,4,10.51,10.39,9.1895,9.02098,9.10000,
2/15/2020,12,1,12.53,12.38,8.3085,8.4158,8.40000,
2/15/2020,12,2,13.19,-7.96,7.588,7.58251,7.60000,
2/15/2020,12,3,12.81,12.8,8.1185,8.02632,8.10000,
2/15/2020,12,4,13.16,13.15,9.06475,9.15611,9.10000,
2/15/2020,13,1,13.45,13.43,10.8535,10.81291,10.90000,
2/15/2020,13,2,14.25,-6.36,10.1935,10.2626,10.20000,
2/15/2020,13,3,14.47,13.44,11.2045,11.19238,11.20000,
2/15/2020,13,4,14.78,14.77,10.308,10.24554,10.30000,
2/15/2020,14,1,15.52,15.52,9.87375,9.90915,9.90000,
2/15/2020,14,2,16.82,18.67,10.09275,10.08268,10.10000,
2/15/2020,14,3,16.57,25.44,9.133,9.12755,9.10000,
2/15/2020,14,4,16.62,25.46,10.41175,10.37021,10.40000,
2/15/2020,15,1,17.39,-4.1,11.27025,11.25589,11.30000,
2/15/2020,15,2,17.19,16.07,10.339,10.10159,10.20000,
2/15/2020,15,3,17.39,17.39,7.90675,8.01598,8.00000,
2/15/2020,15,4,17.39,17.39,8.51175,8.24346,8.40000,
2/15/2020,16,1,17.09,17.09,4.5465,4.76896,4.70000,
2/15/2020,16,2,17.29,17.29,7.6065,7.35905,7.40000,
2/15/2020,16,3,17.39,17.39,4.68625,4.99045,4.90000,
2/15/2020,16,4,17.25,17.25,5.73025,5.38884,5.50000,
2/15/2020,17,1,17.34,17.34,2.9585,2.95942,3.00000,
2/15/2020,17,2,17.94,17.94,3.29675,3.455,3.40000,
2/15/2020,17,3,17.82,62.96,4.27,4.10664,4.20000,
2/15/2020,17,4,20.39,193.29,2.529,2.47928,2.50000,
2/15/2020,18,1,15.62,190.45,2.16225,2.1739,2.20000,
2/15/2020,18,2,16.99,191.83,1.87725,1.8601,1.90000,
2/15/2020,18,3,24.11,198.95,1.41175,1.38481,1.40000,
2/15/2020,18,4,26.34,201.18,0.95075,0.92987,0.90000,
2/15/2020,19,1,17.24,247.64,0.608,0.59525,0.60000,
2/15/2020,19,2,15.72,365.34,0.307,0.28571,0.30000,
2/15/2020,19,3,20.16,369.77,0.03425,0.02476,0.45000,
2/15/2020,19,4,14.83,364.45,0,0,0.45000,
2/15/2020,20,1,13.07,362.68,0,0,0.00000,
2/15/2020,20,2,12.71,362.34,0,0,0.00000,
2/15/2020,20,3,12.25,361.88,0,0,0.00000,
2/15/2020,20,4,12.55,362.17,0,0,0.00000,
2/15/2020,21,1,12.2,361.81,0,0,0.00000,
2/15/2020,21,2,11.97,361.59,0,0,0.00000,
2/15/2020,21,3,12.31,361.93,0,0,0.00000,
2/15/2020,21,4,11.89,361.51,0,0,0.00000,
2/15/2020,22,1,12,361.62,0,0,0.00000,
2/15/2020,22,2,14.47,198.96,0,0,0.00000,
2/15/2020,22,3,17.34,21.92,0,0,0.00000,
2/15/2020,22,4,17.18,16.95,0,0,0.00000,
2/15/2020,23,1,17,16.74,0,0,0.00000,
2/15/2020,23,2,16.94,16.68,0,0,0.00000,
2/15/2020,23,3,17.06,16.97,0,0,0.00000,
2/15/2020,23,4,17.16,17.16,0,0,0.00000,
2/15/2020,24,1,17.02,17.02,0,0,0.00000,
2/15/2020,24,2,14.97,129.18,0,0,0.00000,
2/15/2020,24,3,14.06,188.87,0,0,0.00000,
2/15/2020,24,4,14.46,189.27,0,0,0.00000,
2/16/2020,1,1,14.35,189.17,0,0,0.00000,
2/16/2020,1,2,12.44,300.87,0,0,0.00000,
2/16/2020,1,3,13.67,191.4,0,0,0.00000,
2/16/2020,1,4,10.36,357.27,0,0,0.00000,
2/16/2020,2,1,10.49,360.11,0,0,0.00000,
2/16/2020,2,2,9.8,359.42,0,0,0.00000,
2/16/2020,2,3,9.91,359.53,0,0,0.00000,
2/16/2020,2,4,9.61,359.23,0,0,0.00000,
2/16/2020,3,1,9.35,358.97,0,0,0.00000,
2/16/2020,3,2,8.08,357.7,0,0,0.00000,
2/16/2020,3,3,9.66,301.01,0,0,0.00000,
2/16/2020,3,4,8.19,357.81,0,0,0.00000,
2/16/2020,4,1,7.82,357.43,0,0,0.00000,
2/16/2020,4,2,6.78,356.4,0,0,0.00000,
2/16/2020,4,3,6.27,355.89,0,0,0.00000,
2/16/2020,4,4,6.49,356.12,0,0,0.00000,
2/16/2020,5,1,6.86,356.48,0,0,0.00000,
2/16/2020,5,2,7.99,243.98,0,0,0.00000,
2/16/2020,5,3,10.2,134.6,0,0,0.00000,
2/16/2020,5,4,11.86,23.01,0,0,0.00000,
2/16/2020,6,1,12.14,12.14,0,0,0.00000,
2/16/2020,6,2,9.15,181.24,0,0,0.00000,
2/16/2020,6,3,6.18,352.69,0,0,0.00000,
2/16/2020,6,4,5.62,355.25,0,0,0.00000,
2/16/2020,7,1,7.9,243.91,0,0,0.00000,
2/16/2020,7,2,12.39,17.57,0,0,0.00000,
2/16/2020,7,3,11.01,114.41,0,0,0.00000,
2/16/2020,7,4,13.18,62.83,0,0,0.00000,
2/16/2020,8,1,13.79,52.79,0,0,0.20000,
2/16/2020,8,2,11.33,178.63,0,0,0.20000,
2/16/2020,8,3,9.76,298.2,0,0,0.20000,
2/16/2020,8,4,10.08,269.54,0.137,0.15023,0.10000,
2/16/2020,9,1,14.3,27.2,0.466,0.48629,0.50000,
2/16/2020,9,2,14.46,21.36,0.9765,0.99996,1.00000,
2/16/2020,9,3,14.52,15,1.39125,1.41438,1.40000,
2/16/2020,9,4,14.83,14.9,1.798,1.80386,1.80000,
2/16/2020,10,1,16.24,25,1.73675,1.73049,1.70000,
2/16/2020,10,2,17.84,17.88,1.5245,1.53234,1.50000,
2/16/2020,10,3,18.15,18.25,4.165,4.53783,4.40000,
2/16/2020,10,4,18.1,18.14,7.08,6.90336,7.00000,
2/16/2020,11,1,18.02,18.06,4.218,4.11871,4.20000,
2/16/2020,11,2,18,18.03,6.552,6.67876,6.60000,
2/16/2020,11,3,17.69,17.73,8.94275,9.00494,9.00000,
2/16/2020,11,4,17.98,18.02,9.87425,10.0056,10.00000,
2/16/2020,12,1,18.01,-25.74,11.2315,11.2348,11.30000,
2/16/2020,12,2,18.35,-5,11.11475,11.11512,11.10000,
2/16/2020,12,3,17.43,-5.48,9.9295,9.83758,9.90000,
2/16/2020,12,4,17.98,-26.37,10.5215,10.51291,10.50000,
2/16/2020,13,1,17.73,-6.6,10.71625,10.72648,10.70000,
2/16/2020,13,2,17.4,-48.96,10.13925,10.04935,10.10000,
2/16/2020,13,3,17.79,-49.99,9.92925,9.92898,9.90000,
2/16/2020,13,4,18.32,-28.63,9.998,10.08045,10.10000,
2/16/2020,14,1,18.17,-4.62,9.729,9.56546,9.60000,
2/16/2020,14,2,18.79,-3.91,10.14975,10.26511,10.20000,
2/16/2020,14,3,18.88,-25.99,9.7605,9.67951,9.70000,
2/16/2020,14,4,19.15,-26.08,10.2585,10.14135,10.20000,
2/16/2020,15,1,17.37,15.22,6.33625,6.38919,6.30000,
2/16/2020,15,2,18.83,18.72,7.359,7.10357,7.20000,
2/16/2020,15,3,20.3,21.14,6.94775,7.16473,7.10000,
2/16/2020,15,4,18.24,18.44,6.34275,6.0314,6.10000,
2/16/2020,16,1,18.16,-3.67,8.00075,8.15765,8.10000,
2/16/2020,16,2,18.1,17.06,7.59825,7.51711,7.60000,
2/16/2020,16,3,17.59,17.61,8.30875,8.6047,8.50000,
2/16/2020,16,4,17.25,-5.12,5.63625,5.54266,5.60000,
2/16/2020,17,1,16.46,16.76,6.75225,6.77723,6.80000,
2/16/2020,17,2,16.63,16.74,4.876,4.50331,4.60000,
2/16/2020,17,3,16.74,16.76,5.28225,5.43275,5.40000,
2/16/2020,17,4,16.62,16.63,8.15625,8.35034,8.30000,
2/16/2020,18,1,15.6,-5.75,9.0095,8.95617,9.00000,
2/16/2020,18,2,16.85,-5.21,6.985,6.66085,6.80000,
2/16/2020,18,3,16.48,97.65,4.676,4.59657,4.60000,
2/16/2020,18,4,16.05,192.17,1.16275,1.12117,1.10000,
2/16/2020,19,1,72.6,634.27,0.73225,0.70979,0.70000,
2/16/2020,19,2,9.15,533.58,0.296,0.27801,0.30000,
2/16/2020,19,3,11.05,421.67,0.021,0.0105,0.65000,
2/16/2020,19,4,10.73,360.36,0,0,0.65000,
2/16/2020,20,1,12.22,248.4,0,0,0.00000,
2/16/2020,20,2,12.96,157.92,0,0,0.00000,
2/16/2020,20,3,14.54,16.03,0,0,0.00000,
2/16/2020,20,4,14.87,14.87,0,0,0.00000,
2/16/2020,21,1,15.74,15.74,0,0,0.00000,
2/16/2020,21,2,16.1,16.1,0,0,0.00000,
2/16/2020,21,3,13.22,120.8,0,0,0.00000,
2/16/2020,21,4,13.45,16.78,0,0,0.00000,
2/16/2020,22,1,12.32,13.15,0,0,0.00000,
2/16/2020,22,2,10.38,66.89,0,0,0.00000,
2/16/2020,22,3,9.65,7.34,0,0,0.00000,
2/16/2020,22,4,7.87,63.66,0,0,0.00000,
2/16/2020,23,1,9.17,6.95,0,0,0.00000,
2/16/2020,23,2,11.04,8.62,0,0,0.00000,
2/16/2020,23,3,5.61,2.72,0,0,0.00000,
2/16/2020,23,4,2.7,-0.55,0,0,0.00000,
2/16/2020,24,1,1.39,-1.22,0,0,0.00000,
2/16/2020,24,2,0.34,-1.47,0,0,0.00000,
2/16/2020,24,3,0.09,-1.32,0,0,0.00000,
2/16/2020,24,4,-0.34,-0.79,0,0,0.00000,
2/17/2020,1,1,-0.06,-1.46,0,0,0.00000,
2/17/2020,1,2,0.08,-1.22,0,0,0.00000,
2/17/2020,1,3,-0.62,-0.63,0,0,0.00000,
2/17/2020,1,4,-0.09,0.07,0,0,0.00000,
2/17/2020,2,1,0.04,0.32,0,0,0.00000,
2/17/2020,2,2,0.06,0.3,0,0,0.00000,
2/17/2020,2,3,-0.26,0.11,0,0,0.00000,
2/17/2020,2,4,-0.15,6.75,0,0,0.00000,
2/17/2020,3,1,-2.43,225.16,0,0,0.00000,
2/17/2020,3,2,-3.5,346.16,0,0,0.00000,
2/17/2020,3,3,-4.17,339.13,0,0,0.00000,
2/17/2020,3,4,-4.58,344.99,0,0,0.00000,
2/17/2020,4,1,-4.2,345.23,0,0,0.00000,
2/17/2020,4,2,-4.23,345.19,0,0,0.00000,
2/17/2020,4,3,-4.66,344.77,0,0,0.00000,
2/17/2020,4,4,-4.79,344.64,0,0,0.00000,
2/17/2020,5,1,-4.76,344.7,0,0,0.00000,
2/17/2020,5,2,-4.3,345.29,0,0,0.00000,
2/17/2020,5,3,-3.03,233.2,0,0,0.00000,
2/17/2020,5,4,-2.4,173.22,0,0,0.00000,
2/17/2020,6,1,-2.97,286.63,0,0,0.00000,
2/17/2020,6,2,-0.84,97,0,0,0.00000,
2/17/2020,6,3,-0.46,128.6,0,0,0.00000,
2/17/2020,6,4,0.47,289.42,0,0,0.00000,
2/17/2020,7,1,1.85,351.7,0,0,0.00000,
2/17/2020,7,2,-0.65,347.21,0,0,0.00000,
2/17/2020,7,3,-0.16,348.56,0,0,0.00000,
2/17/2020,7,4,0.86,349.77,0,0,0.00000,
2/17/2020,8,1,2.14,351.13,0,0,0.00000,
2/17/2020,8,2,2.79,352.02,0,0,0.00000,
2/17/2020,8,3,1.97,352.78,0.05125,0.06368,0.10000,
2/17/2020,8,4,1.43,355.44,0.61825,0.67549,0.70000,
2/17/2020,9,1,2.75,164.21,1.1305,1.12273,1.10000,
2/17/2020,9,2,6.71,40.08,2.191,2.34375,2.30000,
2/17/2020,9,3,8.42,8.85,6.253,6.36032,6.30000,
2/17/2020,9,4,10.09,9.8,5.95575,6.13688,6.10000,
2/17/2020,10,1,11.75,23.7,5.09975,4.7603,4.90000,
2/17/2020,10,2,13.07,9.78,7.52475,7.71727,7.60000,
2/17/2020,10,3,16.86,-26.8,6.67575,6.63037,6.70000,
2/17/2020,10,4,16.26,-49.99,6.684,6.68546,6.70000,
2/17/2020,11,1,18.27,-49.99,7.4895,7.55609,7.50000,
2/17/2020,11,2,17.8,-49.99,8.37525,8.41305,8.40000,
2/17/2020,11,3,17.25,-49.99,9.392,9.4177,9.40000,
2/17/2020,11,4,18.4,-49.99,9.55275,9.49547,9.50000,
2/17/2020,12,1,20.02,-49.99,9.641,9.67552,9.70000,
2/17/2020,12,2,20.38,-49.99,9.39525,9.36115,9.40000,
2/17/2020,12,3,18.36,-49.99,8.9465,8.84844,8.90000,
2/17/2020,12,4,19.67,18.51,7.49375,7.50079,7.50000,
2/17/2020,13,1,18.61,-4.27,8.816,8.81047,8.80000,
2/17/2020,13,2,18.52,18.38,9.0285,9.1534,9.10000,
2/17/2020,13,3,19.71,-25.65,9.31025,9.07599,9.20000,
2/17/2020,13,4,19.92,-3.51,7.3885,7.4791,7.40000,
2/17/2020,14,1,20.88,-26.69,9.4085,9.46735,9.50000,
2/17/2020,14,2,22.2,-2.79,10.053,10.07116,10.10000,
